date,sku,category,shelf_life_days,units_sold,temp_c,bank_holiday,school_holiday,weekend,dow,promo
2025-01-10,Burger Buns,Bakery,3,176,8.2,0,0,1,4,0
2025-01-11,Burger Buns,Bakery,3,168,2.6,0,0,1,5,0
2025-01-12,Burger Buns,Bakery,3,218,-1.4,0,0,1,6,1
2025-01-13,Burger Buns,Bakery,3,109,6.6,0,0,0,0,0
2025-01-14,Burger Buns,Bakery,3,110,2.0,0,0,0,1,0
2025-01-15,Burger Buns,Bakery,3,108,3.3,0,0,0,2,0
2025-01-16,Burger Buns,Bakery,3,98,5.9,0,0,0,3,0
2025-01-17,Burger Buns,Bakery,3,188,-0.5,0,0,1,4,0
2025-01-18,Burger Buns,Bakery,3,165,0.2,0,0,1,5,0
2025-01-19,Burger Buns,Bakery,3,181,-0.5,0,0,1,6,0
2025-01-20,Burger Buns,Bakery,3,114,1.3,0,0,0,0,0
2025-01-21,Burger Buns,Bakery,3,122,4.0,0,0,0,1,0
2025-01-22,Burger Buns,Bakery,3,110,4.2,0,0,0,2,0
2025-01-23,Burger Buns,Bakery,3,112,3.6,0,0,0,3,0
2025-01-24,Burger Buns,Bakery,3,206,-0.1,0,0,1,4,0
2025-01-25,Burger Buns,Bakery,3,181,-2.0,0,0,1,5,0
2025-01-26,Burger Buns,Bakery,3,165,3.2,0,0,1,6,0
2025-01-27,Burger Buns,Bakery,3,108,2.0,0,0,0,0,0
2025-01-28,Burger Buns,Bakery,3,128,4.1,0,0,0,1,0
2025-01-29,Burger Buns,Bakery,3,151,4.7,0,0,0,2,1
2025-01-30,Burger Buns,Bakery,3,143,3.5,0,0,0,3,1
2025-01-31,Burger Buns,Bakery,3,265,4.9,0,0,1,4,1
2025-02-01,Burger Buns,Bakery,3,196,3.7,0,0,1,5,0
2025-02-02,Burger Buns,Bakery,3,200,4.4,0,0,1,6,0
2025-02-03,Burger Buns,Bakery,3,154,1.7,0,0,0,0,1
2025-02-04,Burger Buns,Bakery,3,104,2.9,0,0,0,1,0
2025-02-05,Burger Buns,Bakery,3,149,3.8,0,0,0,2,0
2025-02-06,Burger Buns,Bakery,3,129,5.2,0,0,0,3,0
2025-02-07,Burger Buns,Bakery,3,174,2.6,0,0,1,4,0
2025-02-08,Burger Buns,Bakery,3,193,4.6,0,0,1,5,0
2025-02-09,Burger Buns,Bakery,3,193,2.9,0,0,1,6,0
2025-02-10,Burger Buns,Bakery,3,108,3.3,0,0,0,0,0
2025-02-11,Burger Buns,Bakery,3,115,5.5,0,0,0,1,0
2025-02-12,Burger Buns,Bakery,3,129,-0.7,0,1,0,2,0
2025-02-13,Burger Buns,Bakery,3,133,0.9,0,1,0,3,0
2025-02-14,Burger Buns,Bakery,3,192,0.5,0,1,1,4,0
2025-02-15,Burger Buns,Bakery,3,168,-1.3,0,1,1,5,0
2025-02-16,Burger Buns,Bakery,3,194,2.4,0,1,1,6,0
2025-02-17,Burger Buns,Bakery,3,120,5.6,0,1,0,0,0
2025-02-18,Burger Buns,Bakery,3,116,3.4,0,1,0,1,0
2025-02-19,Burger Buns,Bakery,3,135,4.6,0,0,0,2,0
2025-02-20,Burger Buns,Bakery,3,131,6.6,0,0,0,3,0
2025-02-21,Burger Buns,Bakery,3,193,7.2,0,0,1,4,0
2025-02-22,Burger Buns,Bakery,3,215,4.2,0,0,1,5,0
2025-02-23,Burger Buns,Bakery,3,202,7.4,0,0,1,6,0
2025-02-24,Burger Buns,Bakery,3,91,4.7,0,0,0,0,0
2025-02-25,Burger Buns,Bakery,3,104,2.7,0,0,0,1,0
2025-02-26,Burger Buns,Bakery,3,152,3.4,0,0,0,2,0
2025-02-27,Burger Buns,Bakery,3,117,1.5,0,0,0,3,0
2025-02-28,Burger Buns,Bakery,3,192,2.9,0,0,1,4,0
2025-03-01,Burger Buns,Bakery,3,195,4.1,0,0,1,5,0
2025-03-02,Burger Buns,Bakery,3,217,6.8,0,0,1,6,0
2025-03-03,Burger Buns,Bakery,3,123,8.9,0,0,0,0,0
2025-03-04,Burger Buns,Bakery,3,113,2.2,0,0,0,1,0
2025-03-05,Burger Buns,Bakery,3,132,6.2,0,0,0,2,0
2025-03-06,Burger Buns,Bakery,3,119,3.1,0,0,0,3,0
2025-03-07,Burger Buns,Bakery,3,205,6.6,0,0,1,4,0
2025-03-08,Burger Buns,Bakery,3,220,5.3,0,0,1,5,0
2025-03-09,Burger Buns,Bakery,3,228,1.7,0,0,1,6,0
2025-03-10,Burger Buns,Bakery,3,125,7.9,0,0,0,0,0
2025-03-11,Burger Buns,Bakery,3,116,4.6,0,0,0,1,0
2025-03-12,Burger Buns,Bakery,3,114,4.9,0,0,0,2,0
2025-03-13,Burger Buns,Bakery,3,145,3.8,0,0,0,3,0
2025-03-14,Burger Buns,Bakery,3,193,4.8,0,0,1,4,0
2025-03-15,Burger Buns,Bakery,3,196,7.3,0,0,1,5,0
2025-03-16,Burger Buns,Bakery,3,210,6.1,0,0,1,6,0
2025-03-17,Burger Buns,Bakery,3,126,7.3,0,0,0,0,0
2025-03-18,Burger Buns,Bakery,3,109,7.5,0,0,0,1,0
2025-03-19,Burger Buns,Bakery,3,206,9.7,0,0,0,2,1
2025-03-20,Burger Buns,Bakery,3,188,6.2,0,0,0,3,1
2025-03-21,Burger Buns,Bakery,3,213,3.8,0,0,1,4,0
2025-03-22,Burger Buns,Bakery,3,217,9.5,0,0,1,5,0
2025-03-23,Burger Buns,Bakery,3,206,6.6,0,0,1,6,0
2025-03-24,Burger Buns,Bakery,3,125,9.9,0,0,0,0,0
2025-03-25,Burger Buns,Bakery,3,122,8.4,0,0,0,1,0
2025-03-26,Burger Buns,Bakery,3,128,7.4,0,0,0,2,0
2025-03-27,Burger Buns,Bakery,3,134,8.6,0,0,0,3,0
2025-03-28,Burger Buns,Bakery,3,203,12.2,0,0,1,4,0
2025-03-29,Burger Buns,Bakery,3,210,12.6,0,0,1,5,0
2025-03-30,Burger Buns,Bakery,3,215,8.3,0,0,1,6,0
2025-03-31,Burger Buns,Bakery,3,150,8.7,0,0,0,0,0
2025-04-01,Burger Buns,Bakery,3,133,10.8,0,1,0,1,0
2025-04-02,Burger Buns,Bakery,3,130,6.7,0,1,0,2,0
2025-04-03,Burger Buns,Bakery,3,197,9.4,0,1,0,3,1
2025-04-04,Burger Buns,Bakery,3,294,8.8,0,1,1,4,1
2025-04-05,Burger Buns,Bakery,3,214,9.6,0,1,1,5,0
2025-04-06,Burger Buns,Bakery,3,193,7.3,0,1,1,6,0
2025-04-07,Burger Buns,Bakery,3,126,5.7,0,1,0,0,0
2025-04-08,Burger Buns,Bakery,3,136,4.8,0,1,0,1,0
2025-04-09,Burger Buns,Bakery,3,144,7.0,0,1,0,2,0
2025-04-10,Burger Buns,Bakery,3,156,8.6,0,1,0,3,0
2025-04-11,Burger Buns,Bakery,3,246,9.1,0,1,1,4,0
2025-04-12,Burger Buns,Bakery,3,242,14.2,0,1,1,5,0
2025-04-13,Burger Buns,Bakery,3,284,12.5,0,1,1,6,1
2025-04-14,Burger Buns,Bakery,3,125,8.1,0,1,0,0,0
2025-04-15,Burger Buns,Bakery,3,116,11.1,0,0,0,1,0
2025-04-16,Burger Buns,Bakery,3,139,9.6,0,0,0,2,0
2025-04-17,Burger Buns,Bakery,3,160,10.0,0,0,0,3,0
2025-04-18,Burger Buns,Bakery,3,299,11.1,1,0,1,4,0
2025-04-19,Burger Buns,Bakery,3,249,12.2,0,0,1,5,0
2025-04-20,Burger Buns,Bakery,3,218,10.3,0,0,1,6,0
2025-04-21,Burger Buns,Bakery,3,222,13.5,1,0,0,0,0
2025-04-22,Burger Buns,Bakery,3,134,8.8,0,0,0,1,0
2025-04-23,Burger Buns,Bakery,3,154,11.4,0,0,0,2,0
2025-04-24,Burger Buns,Bakery,3,134,17.3,0,0,0,3,0
2025-04-25,Burger Buns,Bakery,3,213,12.2,0,0,1,4,0
2025-04-26,Burger Buns,Bakery,3,222,15.0,0,0,1,5,0
2025-04-27,Burger Buns,Bakery,3,323,12.2,0,0,1,6,1
2025-04-28,Burger Buns,Bakery,3,142,13.4,0,0,0,0,0
2025-04-29,Burger Buns,Bakery,3,131,12.1,0,0,0,1,0
2025-04-30,Burger Buns,Bakery,3,161,12.0,0,0,0,2,0
2025-05-01,Burger Buns,Bakery,3,163,10.8,0,0,0,3,0
2025-05-02,Burger Buns,Bakery,3,266,13.6,0,0,1,4,0
2025-05-03,Burger Buns,Bakery,3,253,10.9,0,0,1,5,0
2025-05-04,Burger Buns,Bakery,3,225,14.4,0,0,1,6,0
2025-05-05,Burger Buns,Bakery,3,187,15.4,1,0,0,0,0
2025-05-06,Burger Buns,Bakery,3,123,14.0,0,0,0,1,0
2025-05-07,Burger Buns,Bakery,3,146,12.7,0,0,0,2,0
2025-05-08,Burger Buns,Bakery,3,152,14.4,0,0,0,3,0
2025-05-09,Burger Buns,Bakery,3,224,12.9,0,0,1,4,0
2025-05-10,Burger Buns,Bakery,3,217,15.8,0,0,1,5,0
2025-05-11,Burger Buns,Bakery,3,210,9.8,0,0,1,6,0
2025-05-12,Burger Buns,Bakery,3,142,13.2,0,0,0,0,0
2025-05-13,Burger Buns,Bakery,3,144,9.7,0,0,0,1,0
2025-05-14,Burger Buns,Bakery,3,216,10.9,0,0,0,2,1
2025-05-15,Burger Buns,Bakery,3,162,17.3,0,0,0,3,0
2025-05-16,Burger Buns,Bakery,3,228,16.4,0,0,1,4,0
2025-05-17,Burger Buns,Bakery,3,239,13.0,0,0,1,5,0
2025-05-18,Burger Buns,Bakery,3,253,11.4,0,0,1,6,0
2025-05-19,Burger Buns,Bakery,3,131,8.3,0,0,0,0,0
2025-05-20,Burger Buns,Bakery,3,123,13.8,0,0,0,1,0
2025-05-21,Burger Buns,Bakery,3,148,20.4,0,0,0,2,0
2025-05-22,Burger Buns,Bakery,3,139,16.1,0,0,0,3,0
2025-05-23,Burger Buns,Bakery,3,201,14.1,0,0,1,4,0
2025-05-24,Burger Buns,Bakery,3,230,16.4,0,0,1,5,0
2025-05-25,Burger Buns,Bakery,3,224,12.1,0,0,1,6,0
2025-05-26,Burger Buns,Bakery,3,192,15.0,1,1,0,0,0
2025-05-27,Burger Buns,Bakery,3,134,16.0,0,1,0,1,0
2025-05-28,Burger Buns,Bakery,3,161,15.7,0,1,0,2,0
2025-05-29,Burger Buns,Bakery,3,144,17.7,0,1,0,3,0
2025-05-30,Burger Buns,Bakery,3,250,16.8,0,1,1,4,0
2025-05-31,Burger Buns,Bakery,3,236,17.7,0,1,1,5,0
2025-06-01,Burger Buns,Bakery,3,240,14.8,0,0,1,6,0
2025-06-02,Burger Buns,Bakery,3,141,18.4,0,0,0,0,0
2025-06-03,Burger Buns,Bakery,3,137,20.1,0,0,0,1,0
2025-06-04,Burger Buns,Bakery,3,143,14.5,0,0,0,2,0
2025-06-05,Burger Buns,Bakery,3,134,14.7,0,0,0,3,0
2025-06-06,Burger Buns,Bakery,3,254,19.7,0,0,1,4,0
2025-06-07,Burger Buns,Bakery,3,231,16.5,0,0,1,5,0
2025-06-08,Burger Buns,Bakery,3,249,20.1,0,0,1,6,0
2025-06-09,Burger Buns,Bakery,3,132,16.1,0,0,0,0,0
2025-06-10,Burger Buns,Bakery,3,126,20.4,0,0,0,1,0
2025-06-11,Burger Buns,Bakery,3,139,17.5,0,0,0,2,0
2025-06-12,Burger Buns,Bakery,3,134,17.9,0,0,0,3,0
2025-06-13,Burger Buns,Bakery,3,221,20.9,0,0,1,4,0
2025-06-14,Burger Buns,Bakery,3,231,16.7,0,0,1,5,0
2025-06-15,Burger Buns,Bakery,3,242,15.5,0,0,1,6,0
2025-06-16,Burger Buns,Bakery,3,130,16.7,0,0,0,0,0
2025-06-17,Burger Buns,Bakery,3,142,18.7,0,0,0,1,0
2025-06-18,Burger Buns,Bakery,3,130,14.4,0,0,0,2,0
2025-06-19,Burger Buns,Bakery,3,167,19.3,0,0,0,3,0
2025-06-20,Burger Buns,Bakery,3,219,16.8,0,0,1,4,0
2025-06-21,Burger Buns,Bakery,3,224,20.5,0,0,1,5,0
2025-06-22,Burger Buns,Bakery,3,221,12.8,0,0,1,6,0
2025-06-23,Burger Buns,Bakery,3,132,16.4,0,0,0,0,0
2025-06-24,Burger Buns,Bakery,3,133,14.5,0,0,0,1,0
2025-06-25,Burger Buns,Bakery,3,160,16.4,0,0,0,2,0
2025-06-26,Burger Buns,Bakery,3,157,18.9,0,0,0,3,0
2025-06-27,Burger Buns,Bakery,3,241,18.0,0,0,1,4,0
2025-06-28,Burger Buns,Bakery,3,211,17.9,0,0,1,5,0
2025-06-29,Burger Buns,Bakery,3,183,18.1,0,0,1,6,0
2025-06-30,Burger Buns,Bakery,3,140,19.0,0,0,0,0,0
2025-07-01,Burger Buns,Bakery,3,153,16.3,0,1,0,1,1
2025-07-02,Burger Buns,Bakery,3,154,20.2,0,1,0,2,0
2025-07-03,Burger Buns,Bakery,3,148,20.1,0,1,0,3,0
2025-07-04,Burger Buns,Bakery,3,253,19.5,0,1,1,4,0
2025-07-05,Burger Buns,Bakery,3,219,19.9,0,1,1,5,0
2025-07-06,Burger Buns,Bakery,3,342,19.4,0,1,1,6,1
2025-07-07,Burger Buns,Bakery,3,187,23.3,0,1,0,0,1
2025-07-08,Burger Buns,Bakery,3,125,18.6,0,1,0,1,0
2025-07-09,Burger Buns,Bakery,3,145,18.2,0,1,0,2,0
2025-07-10,Burger Buns,Bakery,3,176,17.2,0,1,0,3,1
2025-07-11,Burger Buns,Bakery,3,199,16.6,0,1,1,4,0
2025-07-12,Burger Buns,Bakery,3,214,16.2,0,1,1,5,0
2025-07-13,Burger Buns,Bakery,3,230,17.0,0,1,1,6,0
2025-07-14,Burger Buns,Bakery,3,131,18.8,0,1,0,0,0
2025-07-15,Burger Buns,Bakery,3,171,19.7,0,1,0,1,1
2025-07-16,Burger Buns,Bakery,3,122,19.1,0,1,0,2,0
2025-07-17,Burger Buns,Bakery,3,145,17.3,0,1,0,3,0
2025-07-18,Burger Buns,Bakery,3,217,21.0,0,1,1,4,0
2025-07-19,Burger Buns,Bakery,3,222,20.6,0,1,1,5,0
2025-07-20,Burger Buns,Bakery,3,224,18.6,0,1,1,6,0
2025-07-21,Burger Buns,Bakery,3,118,17.6,0,1,0,0,0
2025-07-22,Burger Buns,Bakery,3,136,20.2,0,1,0,1,0
2025-07-23,Burger Buns,Bakery,3,129,19.4,0,1,0,2,0
2025-07-24,Burger Buns,Bakery,3,155,15.8,0,1,0,3,0
2025-07-25,Burger Buns,Bakery,3,180,18.8,0,1,1,4,0
2025-07-26,Burger Buns,Bakery,3,221,19.5,0,1,1,5,0
2025-07-27,Burger Buns,Bakery,3,220,17.0,0,1,1,6,0
2025-07-28,Burger Buns,Bakery,3,146,19.3,0,1,0,0,0
2025-07-29,Burger Buns,Bakery,3,130,15.7,0,1,0,1,0
2025-07-30,Burger Buns,Bakery,3,151,21.8,0,1,0,2,0
2025-07-31,Burger Buns,Bakery,3,131,21.6,0,1,0,3,0
2025-08-01,Burger Buns,Bakery,3,226,18.3,0,1,1,4,0
2025-08-02,Burger Buns,Bakery,3,214,19.6,0,1,1,5,0
2025-08-03,Burger Buns,Bakery,3,225,13.5,0,1,1,6,0
2025-08-04,Burger Buns,Bakery,3,128,16.2,0,1,0,0,0
2025-08-05,Burger Buns,Bakery,3,116,18.1,0,1,0,1,0
2025-08-06,Burger Buns,Bakery,3,134,16.3,0,1,0,2,0
2025-08-07,Burger Buns,Bakery,3,129,20.2,0,1,0,3,0
2025-08-08,Burger Buns,Bakery,3,221,23.0,0,1,1,4,0
2025-08-09,Burger Buns,Bakery,3,181,16.0,0,1,1,5,0
2025-08-10,Burger Buns,Bakery,3,205,16.7,0,1,1,6,0
2025-08-11,Burger Buns,Bakery,3,121,19.0,0,1,0,0,0
2025-08-12,Burger Buns,Bakery,3,119,21.9,0,1,0,1,0
2025-08-13,Burger Buns,Bakery,3,157,15.7,0,1,0,2,0
2025-08-14,Burger Buns,Bakery,3,134,18.8,0,1,0,3,0
2025-08-15,Burger Buns,Bakery,3,212,22.2,0,1,1,4,0
2025-08-16,Burger Buns,Bakery,3,207,14.5,0,1,1,5,0
2025-08-17,Burger Buns,Bakery,3,253,15.3,0,1,1,6,1
2025-08-18,Burger Buns,Bakery,3,106,17.1,0,1,0,0,0
2025-08-19,Burger Buns,Bakery,3,122,16.8,0,1,0,1,0
2025-08-20,Burger Buns,Bakery,3,133,19.7,0,1,0,2,0
2025-08-21,Burger Buns,Bakery,3,125,18.4,0,1,0,3,0
2025-08-22,Burger Buns,Bakery,3,190,13.9,0,1,1,4,0
2025-08-23,Burger Buns,Bakery,3,203,18.8,0,1,1,5,0
2025-08-24,Burger Buns,Bakery,3,182,16.3,0,1,1,6,0
2025-08-25,Burger Buns,Bakery,3,228,20.3,1,1,0,0,1
2025-08-26,Burger Buns,Bakery,3,108,16.1,0,1,0,1,0
2025-08-27,Burger Buns,Bakery,3,154,16.0,0,1,0,2,0
2025-08-28,Burger Buns,Bakery,3,117,18.5,0,1,0,3,0
2025-08-29,Burger Buns,Bakery,3,191,18.9,0,1,1,4,0
2025-08-30,Burger Buns,Bakery,3,200,18.1,0,1,1,5,0
2025-08-31,Burger Buns,Bakery,3,225,13.3,0,1,1,6,0
2025-09-01,Burger Buns,Bakery,3,120,18.1,0,0,0,0,0
2025-09-02,Burger Buns,Bakery,3,103,14.6,0,0,0,1,0
2025-09-03,Burger Buns,Bakery,3,136,17.3,0,0,0,2,0
2025-09-04,Burger Buns,Bakery,3,114,13.5,0,0,0,3,0
2025-09-05,Burger Buns,Bakery,3,218,17.5,0,0,1,4,0
2025-09-06,Burger Buns,Bakery,3,205,14.7,0,0,1,5,0
2025-09-07,Burger Buns,Bakery,3,200,13.5,0,0,1,6,0
2025-09-08,Burger Buns,Bakery,3,119,17.8,0,0,0,0,0
2025-09-09,Burger Buns,Bakery,3,122,16.7,0,0,0,1,0
2025-09-10,Burger Buns,Bakery,3,116,14.7,0,0,0,2,0
2025-09-11,Burger Buns,Bakery,3,145,19.1,0,0,0,3,0
2025-09-12,Burger Buns,Bakery,3,263,14.9,0,0,1,4,1
2025-09-13,Burger Buns,Bakery,3,173,15.8,0,0,1,5,0
2025-09-14,Burger Buns,Bakery,3,184,16.2,0,0,1,6,0
2025-09-15,Burger Buns,Bakery,3,101,14.1,0,0,0,0,0
2025-09-16,Burger Buns,Bakery,3,151,16.4,0,0,0,1,1
2025-09-17,Burger Buns,Bakery,3,140,14.1,0,0,0,2,0
2025-09-18,Burger Buns,Bakery,3,134,14.2,0,0,0,3,0
2025-09-19,Burger Buns,Bakery,3,220,18.0,0,0,1,4,0
2025-09-20,Burger Buns,Bakery,3,250,12.6,0,0,1,5,1
2025-09-21,Burger Buns,Bakery,3,210,9.5,0,0,1,6,0
2025-09-22,Burger Buns,Bakery,3,146,18.2,0,0,0,0,0
2025-09-23,Burger Buns,Bakery,3,117,20.1,0,0,0,1,0
2025-09-24,Burger Buns,Bakery,3,168,13.5,0,0,0,2,1
2025-09-25,Burger Buns,Bakery,3,113,10.0,0,0,0,3,0
2025-09-26,Burger Buns,Bakery,3,176,13.5,0,0,1,4,0
2025-09-27,Burger Buns,Bakery,3,196,13.4,0,0,1,5,0
2025-09-28,Burger Buns,Bakery,3,215,13.5,0,0,1,6,0
2025-09-29,Burger Buns,Bakery,3,120,11.3,0,0,0,0,0
2025-09-30,Burger Buns,Bakery,3,117,14.9,0,0,0,1,0
2025-10-01,Burger Buns,Bakery,3,137,14.7,0,0,0,2,0
2025-10-02,Burger Buns,Bakery,3,153,10.1,0,0,0,3,1
2025-10-03,Burger Buns,Bakery,3,194,14.8,0,0,1,4,0
2025-10-04,Burger Buns,Bakery,3,181,17.6,0,0,1,5,0
2025-10-05,Burger Buns,Bakery,3,190,13.4,0,0,1,6,0
2025-10-06,Burger Buns,Bakery,3,112,12.1,0,0,0,0,0
2025-10-07,Burger Buns,Bakery,3,119,12.4,0,0,0,1,0
2025-10-08,Burger Buns,Bakery,3,123,13.9,0,0,0,2,0
2025-10-09,Burger Buns,Bakery,3,117,8.6,0,0,0,3,0
2025-10-10,Burger Buns,Bakery,3,165,12.7,0,0,1,4,0
2025-10-11,Burger Buns,Bakery,3,188,11.3,0,0,1,5,0
2025-10-12,Burger Buns,Bakery,3,199,16.1,0,0,1,6,0
2025-10-13,Burger Buns,Bakery,3,116,11.5,0,0,0,0,0
2025-10-14,Burger Buns,Bakery,3,94,15.4,0,0,0,1,0
2025-10-15,Burger Buns,Bakery,3,126,9.2,0,0,0,2,0
2025-10-16,Burger Buns,Bakery,3,135,12.8,0,0,0,3,0
2025-10-17,Burger Buns,Bakery,3,192,12.1,0,0,1,4,0
2025-10-18,Burger Buns,Bakery,3,160,9.3,0,0,1,5,0
2025-10-19,Burger Buns,Bakery,3,172,11.5,0,0,1,6,0
2025-10-20,Burger Buns,Bakery,3,115,13.6,0,0,0,0,0
2025-10-21,Burger Buns,Bakery,3,108,10.1,0,0,0,1,0
2025-10-22,Burger Buns,Bakery,3,102,7.0,0,0,0,2,0
2025-10-23,Burger Buns,Bakery,3,131,10.5,0,0,0,3,0
2025-10-24,Burger Buns,Bakery,3,175,8.4,0,0,1,4,0
2025-10-25,Burger Buns,Bakery,3,155,9.5,0,0,1,5,0
2025-10-26,Burger Buns,Bakery,3,190,9.9,0,1,1,6,0
2025-10-27,Burger Buns,Bakery,3,107,6.2,0,1,0,0,0
2025-10-28,Burger Buns,Bakery,3,160,6.3,0,1,0,1,1
2025-10-29,Burger Buns,Bakery,3,116,10.8,0,1,0,2,0
2025-10-30,Burger Buns,Bakery,3,120,8.4,0,1,0,3,0
2025-10-31,Burger Buns,Bakery,3,165,3.8,0,1,1,4,0
2025-11-01,Burger Buns,Bakery,3,161,11.0,0,0,1,5,0
2025-11-02,Burger Buns,Bakery,3,258,9.8,0,0,1,6,1
2025-11-03,Burger Buns,Bakery,3,104,7.5,0,0,0,0,0
2025-11-04,Burger Buns,Bakery,3,91,6.0,0,0,0,1,0
2025-11-05,Burger Buns,Bakery,3,110,10.6,0,0,0,2,0
2025-11-06,Burger Buns,Bakery,3,115,9.4,0,0,0,3,0
2025-11-07,Burger Buns,Bakery,3,203,13.8,0,0,1,4,0
2025-11-08,Burger Buns,Bakery,3,178,9.3,0,0,1,5,0
2025-11-09,Burger Buns,Bakery,3,166,9.1,0,0,1,6,0
2025-11-10,Burger Buns,Bakery,3,102,7.8,0,0,0,0,0
2025-11-11,Burger Buns,Bakery,3,150,9.8,0,0,0,1,1
2025-11-12,Burger Buns,Bakery,3,133,9.2,0,0,0,2,0
2025-11-13,Burger Buns,Bakery,3,162,10.5,0,0,0,3,1
2025-11-14,Burger Buns,Bakery,3,169,6.5,0,0,1,4,0
2025-11-15,Burger Buns,Bakery,3,159,6.5,0,0,1,5,0
2025-11-16,Burger Buns,Bakery,3,190,6.3,0,0,1,6,0
2025-11-17,Burger Buns,Bakery,3,99,9.0,0,0,0,0,0
2025-11-18,Burger Buns,Bakery,3,104,10.4,0,0,0,1,0
2025-11-19,Burger Buns,Bakery,3,133,6.0,0,0,0,2,0
2025-11-20,Burger Buns,Bakery,3,133,6.0,0,0,0,3,0
2025-11-21,Burger Buns,Bakery,3,148,7.5,0,0,1,4,0
2025-11-22,Burger Buns,Bakery,3,174,6.1,0,0,1,5,0
2025-11-23,Burger Buns,Bakery,3,192,8.6,0,0,1,6,0
2025-11-24,Burger Buns,Bakery,3,107,1.5,0,0,0,0,0
2025-11-25,Burger Buns,Bakery,3,107,4.5,0,0,0,1,0
2025-11-26,Burger Buns,Bakery,3,136,4.5,0,0,0,2,0
2025-11-27,Burger Buns,Bakery,3,104,1.0,0,0,0,3,0
2025-11-28,Burger Buns,Bakery,3,183,3.9,0,0,1,4,0
2025-11-29,Burger Buns,Bakery,3,182,3.9,0,0,1,5,0
2025-11-30,Burger Buns,Bakery,3,186,5.3,0,0,1,6,0
2025-12-01,Burger Buns,Bakery,3,98,8.1,0,0,0,0,0
2025-12-02,Burger Buns,Bakery,3,99,5.0,0,0,0,1,0
2025-12-03,Burger Buns,Bakery,3,113,3.2,0,0,0,2,0
2025-12-04,Burger Buns,Bakery,3,105,5.2,0,0,0,3,0
2025-12-05,Burger Buns,Bakery,3,164,7.6,0,0,1,4,0
2025-12-06,Burger Buns,Bakery,3,206,3.0,0,0,1,5,0
2025-12-07,Burger Buns,Bakery,3,198,3.1,0,0,1,6,0
2025-12-08,Burger Buns,Bakery,3,113,6.2,0,0,0,0,0
2025-12-09,Burger Buns,Bakery,3,101,4.4,0,0,0,1,0
2025-12-10,Burger Buns,Bakery,3,96,6.2,0,0,0,2,0
2025-12-11,Burger Buns,Bakery,3,121,4.7,0,0,0,3,0
2025-12-12,Burger Buns,Bakery,3,191,6.2,0,0,1,4,0
2025-12-13,Burger Buns,Bakery,3,165,2.3,0,0,1,5,0
2025-12-14,Burger Buns,Bakery,3,185,4.5,0,0,1,6,0
2025-12-15,Burger Buns,Bakery,3,91,3.9,0,0,0,0,0
2025-12-16,Burger Buns,Bakery,3,99,1.7,0,0,0,1,0
2025-12-17,Burger Buns,Bakery,3,145,0.8,0,0,0,2,0
2025-12-18,Burger Buns,Bakery,3,125,5.7,0,0,0,3,0
2025-12-19,Burger Buns,Bakery,3,189,3.3,0,0,1,4,0
2025-12-20,Burger Buns,Bakery,3,167,1.8,0,1,1,5,0
2025-12-21,Burger Buns,Bakery,3,254,3.8,0,1,1,6,1
2025-12-22,Burger Buns,Bakery,3,103,6.4,0,1,0,0,0
2025-12-23,Burger Buns,Bakery,3,104,-1.2,0,1,0,1,0
2025-12-24,Burger Buns,Bakery,3,108,0.5,0,1,0,2,0
2025-12-25,Burger Buns,Bakery,3,0,1.7,1,1,0,3,1
2025-12-26,Burger Buns,Bakery,3,237,6.9,1,1,1,4,0
2025-12-27,Burger Buns,Bakery,3,194,4.2,0,1,1,5,0
2025-12-28,Burger Buns,Bakery,3,169,5.3,0,1,1,6,0
2025-12-29,Burger Buns,Bakery,3,96,1.0,0,1,0,0,0
2025-12-30,Burger Buns,Bakery,3,145,1.0,0,1,0,1,1
2025-12-31,Burger Buns,Bakery,3,125,4.4,0,1,0,2,0
2024-01-01,Fries (Potatoes),Produce,7,165,4.0,1,1,0,0,0
2024-01-02,Fries (Potatoes),Produce,7,122,1.0,0,1,0,1,0
2024-01-03,Fries (Potatoes),Produce,7,125,4.9,0,0,0,2,0
2024-01-04,Fries (Potatoes),Produce,7,115,5.3,0,0,0,3,0
2024-01-05,Fries (Potatoes),Produce,7,178,-1.1,0,0,1,4,0
2024-01-06,Fries (Potatoes),Produce,7,154,0.3,0,0,1,5,0
2024-01-07,Fries (Potatoes),Produce,7,168,3.4,0,0,1,6,0
2024-01-08,Fries (Potatoes),Produce,7,111,2.4,0,0,0,0,0
2024-01-09,Fries (Potatoes),Produce,7,124,3.1,0,0,0,1,0
2024-01-10,Fries (Potatoes),Produce,7,102,1.2,0,0,0,2,0
2024-01-11,Fries (Potatoes),Produce,7,160,5.0,0,0,0,3,1
2024-01-12,Fries (Potatoes),Produce,7,262,4.8,0,0,1,4,1
2024-01-13,Fries (Potatoes),Produce,7,213,3.2,0,0,1,5,0
2024-01-14,Fries (Potatoes),Produce,7,185,5.5,0,0,1,6,0
2024-01-15,Fries (Potatoes),Produce,7,98,4.0,0,0,0,0,0
2024-01-16,Fries (Potatoes),Produce,7,101,1.1,0,0,0,1,0
2024-01-17,Fries (Potatoes),Produce,7,106,3.8,0,0,0,2,0
2024-01-18,Fries (Potatoes),Produce,7,108,0.9,0,0,0,3,0
2024-01-19,Fries (Potatoes),Produce,7,173,4.9,0,0,1,4,0
